scorer,Dami,Dami,Dami,Dami,Dami,Dami,Dami,Dami,Dami,Dami,Dami,Dami,Dami,Dami
labeled-data/Elvis44/img022.png,1012.3890145721415,532.0158839547971,996.8726814630754,573.7160291854121,967.7795568835766,511.65069674914787,,,891.1676621575627,812.279650737303,974.5679526187929,852.0402543292848,1106.4567840458544,1071.208459494843
labeled-data/Elvis44/img023.png,997.88479270565,524.5438822431771,984.1470406968169,569.6822102721999,953.7277326772581,504.91852223055844,,,894.8516526394022,811.0741384274088,976.2968966917696,855.2311984558007,1107.7868087763143,1075.0352305971294
labeled-data/Elvis44/img024.png,969.7296328145892,519.1577648637765,962.9176514331338,565.706304303722,935.6697259073119,508.9397927915933,1014.0075117940497,518.0224346335339,892.527177158094,816.6142851873315,978.8122746565298,849.5388618643663,1109.375251134426,1074.3342474523963
labeled-data/Elvis44/img025.png,960.434369492467,512.6332294397236,951.8099067504461,563.4217322538469,926.8947921623856,501.1339457836956,1002.5984095645695,511.67495580172124,893.3552148323041,806.823236306438,981.5163895285183,845.1541818265312,1114.7164252108419,1075.1398549470896
labeled-data/Elvis44/img026.png,962.9807220955287,504.73417314045594,950.5432684442536,550.3381698617974,931.8870879673412,501.62480972763717,999.2566285784139,509.91644549515377,904.9392717229122,806.3424241838736,979.5639936305619,844.6912396086382,1121.5582561492843,1075.8205866281644
labeled-data/Elvis44/img027.png,959.8487346935651,505.0821271206611,950.4585596760118,552.0330022084283,925.4180929625359,496.73530488283575,1001.5828458826916,505.0821271206611,897.2475679098754,802.4376693431869,980.7157902881283,838.9550166336726,1125.7418266703428,1075.796097631965
labeled-data/Elvis44/img028.png,953.6787932825395,503.05049305970033,944.0960569025161,553.8389958738236,,,999.6759279066512,504.96704033570495,892.3492804503906,799.1570472024193,984.3435496986139,845.1541818265312,1123.2932272089513,1073.223307671085
labeled-data/Elvis44/img029.png,946.2854733524712,501.0708591073693,946.2854733524712,553.6983853463495,921.0242607577607,501.0708591073693,993.6502469675532,507.386162256047,894.7104976382706,804.2054102438949,984.1772922445368,841.0446786111811,1121.0088604658854,1074.710895112253
labeled-data/Elvis44/img030.png,942.0884889057278,509.12724612065074,934.3487178412977,558.4682866563929,910.1619332649534,500.4200036731668,983.6897583770399,509.12724612065074,886.942620071663,802.2710751859427,976.9174586956635,840.9699305080933,1108.4935667909763,1073.163062440998
labeled-data/Elvis44/img031.png,936.4788609836005,504.6960353475821,934.3599633164641,556.609028192423,907.8737424772595,499.3987911797411,983.0946096606006,506.81493301471846,878.2091751373504,806.6389529145144,962.965081822805,835.2440714208554,1099.2516113818588,1071.9842005973908
labeled-data/Elvis44/img032.png,932.3615405061839,505.72575575518044,929.2797703285196,555.0340785978111,909.761892536645,495.45318849629905,978.5880931711501,504.6984990292923,880.9987042117771,802.6029495368525,967.2882691863806,835.4751647652729,1100.8316435518386,1075.8532386230972
labeled-data/Elvis44/img033.png,933.5652149095222,506.6347229098892,925.7518618846805,552.5381719308341,904.2651410663658,500.774708141258,973.6086491618357,508.5880611660996,873.0117289669992,804.5188069819783,959.9352813683628,841.6322338499763,1103.5056431998287,1076.0328245952267
labeled-data/Elvis44/img034.png,929.1994276148818,508.0776355893786,920.926187337468,553.5804571151542,899.2089316092569,501.87270538131827,970.5656290019506,512.2142557280855,874.3892107770156,807.9825956456273,958.15576858583,843.1438668246358,1101.903318405894,1075.8287496268977
labeled-data/Elvis44/img035.png,915.4885716192791,513.5915030777259,906.8641088772582,555.7555431498283,,,957.6526116913815,512.6332294397236,861.8252478911488,813.5311517724542,943.2785071213466,848.0290027405381,1082.2281846316841,1074.1815813090873
labeled-data/Elvis44/img036.png,915.0339829248383,515.1947850120052,909.955185201969,557.8566858841064,884.5611965876232,507.0687086554145,956.6801242523655,514.1790254674314,858.1514484287034,814.843850661287,945.5067692620534,842.2693583647806,1083.6500673240953,1073.8625345276153
labeled-data/Elvis44/img037.png,914.4590507698991,514.9916955163601,907.3970221194024,559.3815898909114,885.2020749321267,508.93852810164856,957.8400839086652,514.9916955163601,863.0071277448511,812.6057600730105,940.6894429003158,850.9424870328503,1088.9920445607486,1073.9008201413917
labeled-data/Elvis44/img038.png,912.0997117287095,514.3435665565837,906.3086800479641,551.9852724814292,886.040069165355,508.5525348758383,958.4279651746731,514.3435665565837,864.8062863359551,811.6165261681836,946.8459018131822,846.3627162526561,1099.3430694061458,1071.2477798549378
labeled-data/Elvis44/img039.png,915.6931409664043,511.2730800411522,906.3863369379243,560.5991413920964,885.9113680752682,509.4117192354562,957.5737590945644,512.2037604440002,861.7136776012202,811.882850161057,939.8908314404524,846.3180250664332,1092.5224175075248,1077.1267649727379
labeled-data/Elvis44/img040.png,912.6376562195196,509.20186282738064,905.7848762689431,556.192353917048,,,957.6702101804509,514.096705649221,858.7943851792758,814.6400549102186,944.943618843666,844.9880804056288,1084.9361235483002,1073.0877559033893
labeled-data/Elvis44/img041.png,916.0936267998753,507.58736292904734,903.5463914915936,556.8111322153837,,,957.5960205118845,514.3435665565837,860.1136538860027,813.5468700617653,942.1532693632299,842.5020284654926,1089.824577222239,1074.1432956953106
labeled-data/Elvis44/img043.png,917.50936835501,510.0849777486769,907.2597954587573,554.1581412025639,887.7856069558769,503.9352340109252,958.5076599400211,513.1598496175528,866.261503873746,808.3475490296329,948.2580870437683,843.1960968768924,1092.7770648809326,1075.8614016218305
labeled-data/Elvis44/img044.png,914.9585022870554,507.8623262324512,908.0896262826388,553.981922262105,886.5017302687584,505.8997902311894,958.1342943148163,510.806130234344,864.9138342548779,812.0554064280398,946.3590783072451,847.3810544507533,1086.6804023974682,1074.0539625964984
labeled-data/Elvis44/img045.png,913.5552318887375,525.8389740200543,913.5552318887375,572.3523649342676,,,954.0016587706621,517.7496886436693,864.0083589583797,820.086729586056,947.9346947383734,851.4327104195474,1079.3855821046284,1071.8657369260368
labeled-data/Elvis44/img046.png,911.2082018119858,534.19908371457,913.1891333033504,580.7509737616415,,,949.8363658935983,525.2848920034286,867.6277090019613,823.4150814538227,939.9317084367746,857.0909168070234,1078.5969128323068,1074.002915111463
labeled-data/Elvis44/img047.png,906.5324665230427,533.4609810987365,910.3011768596919,579.6276827226894,878.2671389981736,533.4609810987365,949.8726353945086,524.9813828412757,868.8453631565504,821.7673218524017,946.1039250578594,851.9170045455953,1078.0087868405822,1075.2130919920614
labeled-data/Elvis44/img048.png,904.8048910252562,542.8827569403595,908.5736013619054,580.5698603068518,875.5973859162248,535.345336267061,946.2607047283976,522.1548500887887,862.4068997379525,820.8251442682395,946.2607047283976,856.627892466407,1083.818632016094,1076.155269576224
labeled-data/Elvis44/img049.png,900.8350695293752,539.1955616192287,904.6497685912816,580.2035765347229,,,941.8430844448693,524.8904401370796,862.6880789103109,811.9465445455382,948.5188078032055,851.0472099300791,1092.523697390173,1074.2071050516051
labeled-data/Elvis44/img050.png,900.6651949799341,540.6574939215211,902.5311546581557,583.5745665206208,,,938.9173683834795,528.5287560130799,868.9438804501648,818.6854859765583,938.9173683834795,852.2727601845493,1074.1994450545544,1073.3889820538238
labeled-data/Elvis44/img051.png,886.0569396364792,538.8648041373611,894.846961789426,582.8149149020956,,,930.9837195293188,526.1681054719934,860.6635423057437,816.2388365192407,939.7737416822657,854.3289325153439,1075.5307504888897,1074.0794863390163
labeled-data/Elvis44/img052.png,887.0377239342675,533.0082220985792,893.4076222696434,573.0475830637986,,,929.8070413289338,521.1784109043098,861.5581305927643,816.0137052845619,933.4469832348628,850.5931533908877,1082.6846013779534,1078.0895225114525
labeled-data/Elvis44/img053.png,887.5604670983125,534.6550455009503,894.413247048889,575.7717252044093,,,928.6771468017715,516.0546427779569,862.1072844247427,817.5769606033227,946.2985809603967,850.8618917918371,1077.4803685857182,1077.0036301608616
labeled-data/Elvis44/img054.png,886.77463023873,524.8634217609911,893.7883707277067,571.9556793298348,,,928.8570731725904,515.845755418021,852.7078907208431,807.4169671740532,940.8806282965505,849.4994101079135,1076.1456234411016,1073.9391057551686
labeled-data/Elvis44/img055.png,883.9256348682503,527.3505248719903,891.9781292644295,564.5933114543188,,,927.2077922477133,508.2258506810648,862.7878370782801,810.1943905377832,943.3127810400716,852.4699861177239,1081.2117475746397,1076.933267411218
labeled-data/Elvis44/img056.png,883.6518405818177,524.4046021038268,895.4517591046699,573.4196482756744,,,929.0361425927877,510.78931150053586,868.221177898088,817.5871930946926,947.1898633971757,848.4485184621522,1083.3427694300856,1076.2777145572213
labeled-data/Elvis44/img057.png,889.2060467520336,530.4812894665984,894.5722740077603,569.1181257078308,,,932.1358647978474,513.3093622482728,863.4481559245452,814.891334020115,946.0880556627368,848.1619430056207,1086.5743593774569,1073.568857097941
labeled-data/Elvis44/img058.png,892.7808443967951,526.80693813945,898.0895857459503,568.2151206628607,,,935.250775190037,511.9424623618154,873.6693755398363,810.2937261843388,955.4239923168268,847.4549156284254,1095.5747639345245,1073.6072971024378
labeled-data/Elvis44/img059.png,900.121482189013,524.2270035016102,907.0064542472696,568.4875381618308,,,939.4641796647647,511.4406268219909,868.6473242084118,806.5108578901282,962.0862307133219,845.8535553658799,1106.6706439367094,1073.0576332883456
labeled-data/Elvis44/img060.png,902.1650876900175,526.1639664867203,910.5412113156494,568.9752650177284,,,944.9763862210256,512.2037604440002,878.8980776188174,814.674891369601,964.5206746808336,843.5259838578892,1111.568178330818,1074.3347237641938
labeled-data/Elvis44/img061.png,900.8434920359153,529.387858249974,912.9124446015222,573.0217636794756,,,944.4773974654171,516.390524717782,882.2758727042125,813.4724340250275,968.6153025966307,847.8225297886777,1106.944066617817,1077.132628535208
labeled-data/Elvis44/img062.png,902.0973508144632,529.3228827510036,909.4508165867328,573.4436773846213,,,943.4605957834798,516.4543176495318,881.8753199407219,814.2696814264509,963.6826266572212,851.9561935093325,1111.671125324147,1075.3177163420219
labeled-data/Elvis44/img063.png,894.7642436760059,527.1359381950313,896.7635706574736,567.1224778243839,,,934.7507833053585,516.1396397969594,885.7672722594016,817.0383505078373,970.7386689717758,852.0265726835208,1106.6929037115744,1071.9525406449598
labeled-data/Elvis44/img064.png,889.0383238179525,518.9853892667859,885.0948563253258,561.3776648125219,,,927.4871318710619,513.0701880278459,885.0948563253258,812.773717467468,972.8370080362679,846.2931911547942,1107.9007696587291,1073.042571980824
labeled-data/Elvis44/img065.png,886.0600249872075,512.5436828218297,881.0387131709099,548.6971278991731,,,920.2049453380317,513.5479451850894,894.0941238932838,811.8138670731712,964.3924893214512,844.9545250607357,1111.0147943573434,1069.9092944308716
labeled-data/Elvis44/img066.png,879.1466142403565,512.029660269812,880.1140856234102,553.6309297411241,,,919.7804123286147,506.2248319714894,884.9514425386791,804.2060179520502,971.0563956304645,845.8072874233621,1110.3722747902073,1070.2606482918366
labeled-data/Elvis44/img067.png,880.4857188697595,517.8685530739147,878.7071377695264,548.9937223279927,,,920.5037936250027,506.30777592239997,888.4893338208082,811.3344346123649,971.193354981644,847.795347167142,1111.7012619000534,1073.675146896737
labeled-data/Elvis44/img068.png,878.0483878778971,515.2905236832639,876.9889390443288,555.5495793588549,,,919.3668923870563,514.2310748496957,887.5834273800107,812.9956459159237,972.3393340654654,843.7196620894009,1117.4838242643066,1072.5606101401286
labeled-data/Elvis44/img069.png,877.698604614022,516.5150884650502,879.8129034086327,554.5724667680419,,,927.3846262873722,509.115042683913,886.1557997924646,814.6312185051513,966.4991539876692,846.3457004243111,1118.7286671996358,1071.518522050345
labeled-data/Elvis44/img070.png,881.1419976886334,512.7330742471657,877.3732873519841,549.4780000294957,,,922.5978113917747,509.9065414946789,890.5637735302564,808.5768356741294,967.8223354315654,847.2061166247838,1125.1659919866702,1075.2130919920614
labeled-data/Elvis44/img071.png,875.8010005866871,520.1382937598946,874.8013370959533,559.1251698985134,,,914.7878767253059,513.1406493247579,883.7983085125577,807.0417156004992,966.7703782434642,850.0272457020532,1102.724612983263,1071.9525406449598
labeled-data/Elvis44/img072.png,876.3452615467888,520.4874960054992,876.3452615467888,554.6146121498309,,,917.7114629338577,514.2825657974389,882.5501917548492,814.1875258536876,966.3167495636635,845.2121768939892,1111.0984544184043,1074.7945945922208
labeled-data/Elvis44/img073.png,876.5889636035852,517.0136555204725,877.5748304767418,554.4765967004254,,,919.9671060224779,513.0701880278459,885.461765461995,817.7030518332513,967.2887159339971,841.3638567890109,1112.2111462880248,1076.000172600294
labeled-data/Elvis44/img074.png,875.3470943320804,517.9970094382849,876.3076674063456,554.498786260362,,,921.4546018968093,516.0758632897545,883.992252000467,809.0506509406366,965.640963313008,843.6312816141833,1112.6086436755818,1077.050538660624
labeled-data/Elvis44/img075.png,879.0255768428431,517.736269790621,875.0453183700107,555.5487252825285,,,917.8330969529587,514.7510759359967,880.0206414610512,816.2556552530491,969.5764570997796,845.1125291810838,1109.880568267121,1071.9872621325292
labeled-data/Elvis44/img076.png,877.2180737617865,514.6765085029015,877.2180737617865,554.2365355545829,,,916.778100813468,507.3891350986444,882.4233404791131,811.3767113905121,970.9128746736636,844.6904183814017,1110.414022698014,1074.7632072872332
labeled-data/Elvis44/img077.png,871.0064509623605,516.9628215545185,875.1614665911702,561.6292395642234,,,913.5953611576606,513.8465598329112,885.5490056631946,806.7751616639994,965.5330565177826,850.4028257665018,1114.0748652477314,1073.7349158150264
labeled-data/Elvis44/img078.png,865.801993153862,524.0714466384275,866.8108543896471,552.3195612404146,,,902.1209976421311,521.0448629310717,889.0058015769229,812.6057600730105,967.6969779681727,841.8627359107829,1109.9464122138938,1074.9096813771769
labeled-data/Elvis44/img079.png,860.7209883827943,527.0073340097584,862.637535658799,562.4634586158446,,,897.1353866268828,527.0073340097584,887.5526502468595,808.7397835824427,971.8807303910643,837.4879927225124,1108.913860625397,1071.3067603950803
labeled-data/Elvis44/img080.png,858.2312294229115,530.3947156913016,860.0971891011332,564.9149697384036,,,890.8855237917917,535.0596148868559,888.086584274459,814.0205867810039,966.4568907597716,845.7419013107733,1108.2698263046227,1072.456002214713
labeled-data/Elvis44/img081.png,860.3239915332389,540.3530814094078,859.4048083117051,565.1710283908177,,,890.657037843851,535.7571653017393,879.6268391854466,814.2696814264507,966.9492452311481,848.2794606231976,1106.6650949042705,1075.3177163420219
labeled-data/Elvis44/img082.png,853.8310745896406,535.0877665565313,853.8310745896406,568.7595943208166,,,892.6046944394237,532.0266913052326,879.3400350171295,814.66597284181,970.1519341389901,846.2970837718963,1104.8392451961317,1076.898086036396
labeled-data/Elvis44/img083.png,852.2512838604681,543.9562159105864,851.2838124774142,567.1755291038768,,,884.1778395012424,537.18391622921,878.3730112029198,819.6855600809104,958.6731359963826,851.6121157216849,1101.8589006883403,1075.0980052071054
labeled-data/Elvis44/img084.png,850.6999823253652,547.8261014428015,850.6999823253652,569.1104718699844,,,873.9192955186556,542.9887445275326,874.8867669017094,810.0108462503728,963.8941341426561,855.4820012538999,1100.3075991532373,1074.1305338240516
labeled-data/Elvis44/img085.png,842.8281550469727,548.1213326344081,845.6270945643053,573.3117882904013,,,868.9515905420768,546.2553729561863,877.3484090940747,817.7525061374474,956.651695418498,855.0716997018819,1101.2635704806817,1072.456002214713
labeled-data/Elvis44/img086.png,847.5207690193122,550.7406204814322,,,,,869.8019122173555,542.385191782166,880.0141028497922,812.5440530584424,965.4251517756252,849.6792917218481,1102.8255348302264,1075.2758666020377
labeled-data/Elvis44/img087.png,847.9371283540421,551.2764548288577,,,,,882.3521996166628,545.540609618421,884.2641480201418,817.993257114169,973.1697487819122,846.6724831663529,1110.8300338323952,1072.282394776867
labeled-data/Elvis44/img088.png,852.5013578193946,550.8557236909332,,,,,875.886230423611,542.0863964643521,887.5786667257191,815.8842798720524,975.2719389915306,842.1922615517958,1106.811847390248,1075.0666179021175
labeled-data/Elvis44/img089.png,852.7861175425056,549.8122395148471,,,,,875.9956417071342,543.3135727487511,887.1362133061559,819.0427198245384,966.9769764324782,846.8941488220926,1109.9476452865902,1078.061009501793
labeled-data/Elvis44/img090.png,850.4286402234616,552.8305452516566,,,,,875.1379881150856,544.5940959544487,879.2562127636896,818.4560350866144,967.7980427086756,850.3722761132954,1107.8176807612117,1074.8155194622132
labeled-data/Elvis44/img091.png,847.2387567119218,553.8608076692312,,,,,871.153682223817,544.0774290507286,882.0241029110421,814.7509041626331,971.1615525462878,854.971460705366,1108.128853205324,1075.6410006560352
labeled-data/Elvis44/img092.png,853.0739827364122,552.9068372619494,,,,,872.9080001653407,542.5175900372725,885.1862014308679,815.4714489401451,973.0225643304082,847.5836676346007,1108.082778251207,1075.2026295570654
labeled-data/Elvis44/img093.png,850.9455144870589,550.2562606572056,,,,,873.5801795859722,543.9185544295099,887.1609786453204,819.1560820322975,965.0242265855827,852.6553863786895,1104.4537635948896,1072.6643311401283
labeled-data/Elvis44/img094.png,849.7037987850471,558.8997758711187,,,,,872.3160608049424,545.7092896928464,884.5643693990523,818.9407890999148,970.302529557822,853.8013597139201,1104.0917465088692,1077.0974471603863
labeled-data/Elvis44/img095.png,845.6603296305761,556.5333438902853,,,,,870.8145855899741,548.7935728258552,878.5543566544043,827.4253311453406,960.7894242139746,858.3844154030612,1103.9751889059326,1075.0980052071054
labeled-data/Elvis44/img096.png,847.5356907182037,555.2074725165752,,,,,878.0204998221645,545.969651575981,882.6394102924617,824.0280618878669,970.3987092281067,857.2842172740061,1108.0422412429607,1075.2967914720298
labeled-data/Elvis44/img097.png,850.2831199889528,552.5034832923542,,,,,871.9572120136011,545.2787859508047,884.6004323613126,817.1080234266019,972.1998876275994,853.231510134349,1109.4691371170386,1076.2940405546876
labeled-data/Elvis44/img098.png,847.1586069866846,552.880722235821,,,,,874.9485424887521,545.2145331318025,888.3643734207848,824.0721617904798,971.7341799269872,860.4865600345681,1108.76731016132,1072.2650340330827
labeled-data/Elvis44/img099.png,848.1760845386377,552.3045327819825,,,,,876.4414120635068,541.9405793561972,885.86318790513,820.8251442682395,971.6013480638996,854.7435372980824,1108.2170977674339,1073.328736823737
labeled-data/Elvis44/img100.png,849.0244221289124,555.3467033822915,,,,,875.4806845985208,545.3115693420953,890.0772432024428,819.9093280783762,970.3583155240133,855.488439675436,1114.499331737742,1075.3491036470098
labeled-data/Elvis44/img101.png,853.0133527613647,557.8708274171231,,,,,871.7850306368516,546.250264922774,886.0872613991274,821.5682070965828,972.7945353954244,853.7482263117033,1106.87794879176,1078.1144713949047
labeled-data/Elvis44/img102.png,848.3667685756441,548.4454874492926,,,,,875.5283666943403,541.2023946176403,889.1091657536883,823.6830150520802,970.5939601097768,858.9930926063853,1112.7396569309535,1075.380490951998
labeled-data/Elvis44/img103.png,853.3915008033829,549.2720198139776,,,,,879.3217836524068,542.7894491017216,888.5825989556296,823.3921527893731,969.1516920936681,852.1006802293638,1113.620410823944,1072.5080844460667
labeled-data/Elvis44/img104.png,849.8050125782928,553.1536981693123,,,,,874.0027030523408,543.8468941408323,886.1015482893649,823.0510149952331,969.8627845456851,860.2782311091532,1113.1875665842776,1074.3347237641938
labeled-data/Elvis44/img105.png,854.3986846825371,543.8468941408323,851.6066434739931,573.6286670319683,,,882.3190967679773,534.5400901123523,886.9724987822173,820.258973786689,967.0110134271455,856.5555094977612,1114.989197479978,1074.3347237641938
labeled-data/Elvis44/img106.png,870.8346239451639,535.578088490497,869.8625536895844,574.4608987136764,,,910.6895044239229,526.8294561902816,887.3598182900151,821.3667436308667,978.7344223144872,853.44506206499,1114.8242580956157,1075.0770803371136
labeled-data/Elvis44/img107.png,873.2067889133366,529.0818032833874,873.2067889133366,567.1368164519372,,,915.0673033987414,520.5194253204637,887.4774188515428,815.4457773767249,971.1984478223524,849.6952892284198,1115.8074978628415,1075.1712422520775
labeled-data/Elvis44/img108.png,873.6159501913364,529.2949117513202,874.5604272117616,566.1295155479016,,,912.3395080287683,522.6835726083441,884.9496744364384,808.860109797169,974.6749913768291,843.8057595529001,1111.624159338478,1076.1471065774906
labeled-data/Elvis44/img109.png,869.1424462155759,528.476673781726,870.1099175986296,561.3707008055542,,,916.5485439852105,517.8344885681346,887.5244024935974,808.0759034842652,974.5968269684366,844.8398160403085,1107.140406446803,1076.065476590159
labeled-data/Elvis44/img110.png,861.328800833838,528.6256279779251,868.8294305269308,567.066355155025,,,910.0828938389404,517.3746834382861,881.0179537782063,811.7743988921734,967.2751952487721,842.7144963761807,1107.9120019942598,1076.17159557369
labeled-data/Elvis44/img111.png,860.0341360951237,526.5653330864026,861.8725025381912,561.4942955046831,,,900.4781978426065,514.6159512064644,881.1753501903988,808.7545820972487,966.659389793033,842.7643612939955,1107.2944226876893,1076.2368995635554
labeled-data/Elvis44/img112.png,852.4069335223284,520.6238690004315,858.9538884499444,558.9703192907542,,,897.3003387402671,515.9474726235629,875.7889154066714,812.4310029170333,963.7051672918014,836.74826407675,1105.8676171486075,1074.309200021676
labeled-data/Elvis44/img113.png,851.7012242148481,525.2105709385039,858.5861962731046,565.5368358511494,,,899.8960286226438,517.3420314433536,877.2739775740866,811.4286950745973,954.9758050886962,844.8699879289861,1106.44519037034,1076.008335599027
labeled-data/Elvis44/img114.png,864.7895078422812,523.9030293567179,863.0017289969967,567.7036110661875,,,914.8473155102465,511.38857743972653,871.9406232234192,812.6293128701603,961.3295654876428,852.854336889061,1104.3518731104007,1071.857245436409
labeled-data/Elvis44/img115.png,897.7244746863153,516.689878470117,892.7836431392177,564.1218613222536,,,,,871.0439843319884,817.0924365336487,958.9907858703249,848.713758435073,1104.251233354993,1076.9801759109803
labeled-data/Elvis44/img116.png,946.6160238850752,514.3913291326722,946.6160238850752,560.6189986666805,907.2733264093234,505.53922220062816,986.9422887977205,511.4406268219909,877.7663033025098,808.4779927639158,968.2545074967385,844.8699879289861,1098.0854091667188,1073.0576332883456
labeled-data/Elvis44/img117.png,959.0029502987691,510.90656632539697,955.1054715313996,557.6763115338297,918.0794232413904,505.06034817434283,994.0802592050936,507.98345724986984,872.2840477248,811.9868011046831,955.1054715313996,843.1666312436382,1093.4659677730133,1074.092248210275
labeled-data/Elvis44/img118.png,960.4913437744699,513.7537283060707,957.6510144044058,553.5183394869678,915.9928503101327,503.3391872825024,,,869.6008039324195,811.9883121627986,949.1300262942136,844.1787116901914,1088.3061654273533,1072.3518377520056
labeled-data/Elvis44/img119.png,955.1287315610394,511.45130277606836,950.1419112886847,559.3247773906742,915.2341693822013,504.4697543947717,,,868.3580588220665,808.6657910084125,957.1234596699813,839.584076697012,1083.7886945877924,1074.961993552157
labeled-data/Elvis44/img120.png,951.383210217874,511.7908966630034,948.556677465387,564.5528413760925,909.9273965147325,508.02218632635424,,,859.049806969968,810.461190842454,944.7879671287378,837.7843407831608,1085.1724271689213,1076.1552695762239
labeled-data/Elvis44/img121.png,948.8220562257109,505.8200490665023,948.8220562257109,556.2165308468974,912.2599027771889,503.84371644766327,,,868.7805851627304,804.246274511195,947.8338899162914,838.8320953408779,1087.1653395444425,1076.9801759109803
labeled-data/Elvis44/img122.png,949.8437528325925,509.20186282738064,949.8437528325925,552.2764796595758,909.7060416935017,498.4332086193318,,,861.7365820394662,802.8924321378017,944.9489100107522,842.0511747125246,1079.067603329178,1073.0877559033893
labeled-data/Elvis44/img123.png,951.314769550578,506.16911991574943,948.357168931108,549.547262334642,911.8800946243119,499.26805180365284,,,861.6008840933226,801.9291818627448,939.4843670726982,841.3638567890109,1078.491596187786,1075.0143057271375
labeled-data/Elvis44/img124.png,949.1333177729784,505.1832530425927,947.1615840266651,552.504862954112,909.6986428467123,497.2963180573395,,,856.4618316962531,809.816116847998,939.2746490414119,840.3779899158543,1081.23947877597,1077.9719063466073
labeled-data/Elvis44/img125.png,952.2087977606232,502.18647988393036,947.1759887630112,551.5080080605278,903.8938313835482,498.1602326858408,,,860.6116740040852,804.1550197406489,942.1431797653992,837.3715591248879,1071.9896519037882,1074.9201438121731
labeled-data/Elvis44/img126.png,982.5440995718409,512.7686662356059,968.8063475630079,552.0193862608431,936.4245035421872,492.1620382223564,,,854.9792594898199,803.2239944223614,934.4619675409252,836.5871064438131,1074.7832916311486,1075.0352305971294
labeled-data/Elvis44/img127.png,986.2182685865428,507.15498678890606,974.3878661086629,549.547262334642,941.8542592944934,488.42351619892963,,,855.0979744567081,799.9574481164316,931.0097236897702,838.4062561695409,1064.1017515659182,1074.0284388539808
labeled-data/Elvis44/img128.png,996.426652830737,507.45650858114584,979.5887351541367,553.017932882535,950.8652285293479,491.6090566502279,,,858.7519141808872,803.6057665401752,935.0177765984299,839.2625333847407,1058.8259948087266,1074.002915111463
labeled-data/Elvis44/img129.png,1000.1122134990532,508.6360208367248,984.358447171302,547.4953111118443,950.7504123387662,485.5304968893565,,,854.127312195226,799.5555723558625,940.2479014535988,832.1133560998815,1052.6247679248904,1075.7716086357657
labeled-data/Elvis44/img130.png,1001.9717240797846,511.674955801721,982.8062513197381,560.5469113398398,954.0580421796682,495.3843039556815,,,849.6062156374145,802.0318681164263,932.0177485056147,838.4462663605148,1042.2192168758825,1076.098128585092
labeled-data/Elvis44/img131.png,999.9901869333329,514.7369672520697,985.5764006632189,551.8009890895057,953.6601596365379,497.2345124955027,,,845.556762610683,809.1900296272554,937.1872610421219,839.0471583296344,1041.1724334193727,1071.72685097576
labeled-data/Elvis44/img132.png,996.2720728173526,512.2484023565892,978.7748082169219,555.0194936020868,947.6685600383782,501.55562954521474,,,842.6849724357934,810.6739708194924,931.1433656935269,841.780218998036,1040.0152343184297,1075.0770803371136
labeled-data/Elvis44/img133.png,987.3436677158116,510.8832270473288,969.0203142134035,556.1526886415136,940.9963617979557,500.1047838106181,,,834.2897737545201,809.4461047042142,912.972409382508,838.5479014433331,1032.6131293099966,1072.4401196799545
labeled-data/Elvis44/img134.png,975.3514621203866,511.0922950772572,960.4599843912081,556.7594934467379,931.6697941147963,494.2152869841882,,,831.4005107383279,804.9507889330459,913.8000208397822,836.7192747552934,1025.9824863995934,1075.9756836040945
labeled-data/Elvis44/img135.png,977.1197405143209,507.16883268011713,959.3827432589421,550.9896494286999,932.25557098601,490.4751882044666,,,825.8335874537376,805.5677276823712,908.2584570522623,829.564841616119,1028.2440267210009,1076.8394504116932
labeled-data/Elvis44/img136.png,963.236669471652,506.0093255200252,949.7926540208547,550.4779920111241,916.6996929111997,494.63362013858125,,,822.5915847556182,798.6752003335368,904.289832495079,830.7340064085151,1021.1493514135484,1073.7604395575443
labeled-data/Elvis44/img137.png,952.3469589778634,504.31071552810556,934.1046770282659,549.9164204020996,906.7412541038694,486.068433578508,,,,,902.6874136706256,823.5506496460631,1023.2891665596318,1075.9022166154962
labeled-data/Elvis44/img138.png,948.774794187623,500.4304168345286,933.7493578715882,539.0672530757611,903.6984852395185,484.3317350673484,,,,,891.8927852769197,823.4772976292777,1020.6822394143612,1073.5434877461435
labeled-data/Elvis44/img139.png,948.8913998323535,498.77024027728805,931.3107642428492,538.0681315950035,903.3885783065779,480.1554496531071,,,,,894.0811829944873,819.3583010270712,1021.2822522597239,1071.6921294881909
labeled-data/Elvis44/img140.png,944.8048942645414,498.04964622614193,931.0671422557084,538.2816342520101,896.7227622336259,479.4055542141542,,,,,889.8538862292093,814.9992104299326,1018.3999943118613,1074.0539625964986
labeled-data/Elvis44/img141.png,940.8281802084626,497.5422591901971,926.1890491845884,539.368347829838,893.7738304888667,486.0400848142958,,,,,884.3629605449476,816.4661850674588,1016.1151397598163,1073.6966302012502
labeled-data/Elvis44/img142.png,918.0516271631085,492.1620382223564,903.3326071536446,534.3565622494864,,,,,,,885.6697831422878,814.9992104299326,1017.1596952268326,1076.997766598391
labeled-data/Elvis44/img143.png,880.5874865807766,488.6376594131806,872.6637606153176,534.1990837145697,,,928.1298423735304,492.59952239591007,,,886.5302810548708,812.5199582513164,1016.2812937392616,1073.0124493657804
